CPR_CODEQUAL,CPR_NATCODE,ID_NATIONALITY,ID_PRODUCTLEVEL,CPR_INDICATOR,CPR_ACTION,DWH_SNAPSHOTTIMESTAMP
2,MYS,122117274,155681771,VSP,N,29MAY2022:06:59:24.153
2,MYS,122117275,155681772,VSP,N,29MAY2022:06:59:24.327
2,MYS,122117276,155681775,VSP,N,29MAY2022:06:59:24.840
2,MYS,122117277,155681781,VSP,N,29MAY2022:06:59:25.373
2,MYS,122117278,155681782,VSP,N,29MAY2022:06:59:25.467
2,MYS,122117279,155681787,VSP,N,29MAY2022:06:59:25.687
2,MYS,122117280,155681788,VSP,N,29MAY2022:06:59:25.717
2,MYS,122117281,155681789,VSP,N,29MAY2022:06:59:25.763
2,MYS,122117282,155681791,VSP,N,29MAY2022:06:59:25.827
2,MYS,122117283,155681792,VSP,N,29MAY2022:06:59:25.860
2,MYS,122117284,155681793,VSP,N,29MAY2022:06:59:25.907
2,MYS,122117285,155681794,VSP,N,29MAY2022:06:59:25.937
2,MYS,122117286,155681795,VSP,N,29MAY2022:06:59:25.967
2,MYS,122117287,155681796,VSP,N,29MAY2022:06:59:26.000
2,MYS,122117288,155681797,VSP,N,29MAY2022:06:59:26.047
2,MYS,122117289,155681798,VSP,N,29MAY2022:06:59:26.080
2,MYS,122117290,155681799,VSP,N,29MAY2022:06:59:26.110
2,MYS,122117291,155681800,VSP,N,29MAY2022:06:59:26.157
2,MYS,122117292,155681803,VSP,N,29MAY2022:06:59:26.250
2,MYS,122117293,155681804,VSP,N,29MAY2022:06:59:26.283
2,MYS,122117294,155681805,VSP,N,29MAY2022:06:59:26.313
2,MYS,122117295,155681807,VSP,N,29MAY2022:06:59:26.377
2,MYS,122117296,155681808,VSP,N,29MAY2022:06:59:26.407
2,MYS,122117297,155681809,VSP,N,29MAY2022:06:59:26.453
2,MYS,122117298,155681812,VSP,N,29MAY2022:07:08:48.817
2,MYS,122117299,155681814,VSP,N,29MAY2022:07:08:49.050
2,MYS,122117300,155681815,VSP,N,29MAY2022:07:08:49.270
2,MYS,122117301,155681816,VSP,N,29MAY2022:07:08:49.443
2,MYS,122117302,155681826,VSP,N,29MAY2022:07:08:51.337
2,MYS,122117303,155681827,VSP,N,29MAY2022:07:08:51.523
2,MYS,122117304,155681832,VSP,N,29MAY2022:07:08:52.620
2,MYS,122117305,155681833,VSP,N,29MAY2022:07:08:52.900
2,MYS,122117306,155681834,VSP,N,29MAY2022:07:08:53.057
2,MYS,122117307,155681835,VSP,N,29MAY2022:07:08:53.477
2,MYS,122117308,155681837,VSP,N,29MAY2022:07:08:53.897
2,MYS,122117309,155681838,VSP,N,29MAY2022:07:08:54.130
2,MYS,122117310,155681839,VSP,N,29MAY2022:07:08:54.707
2,MYS,122117311,155681840,VSP,N,29MAY2022:07:08:55.677
2,MYS,122117312,155681842,VSP,N,29MAY2022:07:08:56.363
2,MYS,122117313,155681843,VSP,N,29MAY2022:07:08:56.830
2,MYS,122117314,155681844,VSP,N,29MAY2022:07:08:57.063
2,MYS,122117315,155681847,VSP,N,29MAY2022:07:08:57.580
2,MYS,122117316,155681848,VSP,N,29MAY2022:07:08:57.767
2,MYS,122117317,155681849,VSP,N,29MAY2022:07:08:57.953
2,MYS,122117318,155681850,VSP,N,29MAY2022:07:08:58.127
2,MYS,122117319,155681851,VSP,N,29MAY2022:07:08:58.393
2,MYS,122117320,155681852,VSP,N,29MAY2022:07:08:58.580
2,MYS,122117321,155681853,VSP,N,29MAY2022:07:08:58.813
2,MYS,122117322,155681854,VSP,N,29MAY2022:07:08:58.987
2,MYS,122117323,155681855,VSP,N,29MAY2022:07:08:59.237
2,MYS,122117324,155681856,VSP,N,29MAY2022:07:08:59.487
2,MYS,122117325,155681857,VSP,N,29MAY2022:07:09:01.147
2,MYS,122117326,155681858,VSP,N,29MAY2022:07:09:01.473
2,MYS,122117327,155681859,VSP,N,29MAY2022:07:09:01.753
2,MYS,122117328,155681860,VSP,N,29MAY2022:07:09:02.003
2,MYS,122117329,155681861,VSP,N,29MAY2022:07:09:02.443
2,MYS,122117330,155681863,VSP,N,29MAY2022:07:09:03.033
2,MYS,122117331,155681865,VSP,N,29MAY2022:07:09:03.470
2,MYS,122117332,155681866,VSP,N,29MAY2022:07:09:03.767
2,MYS,122117333,155681867,VSP,N,29MAY2022:07:09:03.970
2,MYS,122117334,155681868,VSP,N,29MAY2022:07:09:04.030
2,MYS,122117335,155681869,VSP,N,29MAY2022:07:09:04.267
2,MYS,122117336,155681870,VSP,N,29MAY2022:07:09:04.470
2,MYS,122117337,155681871,VSP,N,29MAY2022:07:09:04.673
2,MYS,122117338,155681873,VSP,N,29MAY2022:07:09:05.063
2,MYS,122117339,155681874,VSP,N,29MAY2022:07:09:05.220
2,MYS,122117340,155681875,VSP,N,29MAY2022:07:09:05.440
2,MYS,122117341,155681876,VSP,N,29MAY2022:07:09:05.983
2,MYS,122117342,155681877,VSP,N,29MAY2022:07:09:06.140
2,MYS,122117343,155681878,VSP,N,29MAY2022:07:09:06.310
2,MYS,122117344,155681879,VSP,N,29MAY2022:07:09:06.560
2,MYS,122117345,155681880,VSP,N,29MAY2022:07:09:06.823
2,MYS,122117346,155681882,VSP,N,29MAY2022:07:09:07.467
2,MYS,122117347,155681884,VSP,N,29MAY2022:07:09:07.950
2,MYS,122117348,155681885,VSP,N,29MAY2022:07:09:08.187
2,MYS,122117349,155681886,VSP,N,29MAY2022:07:09:08.513
2,MYS,122117350,155681888,VSP,N,29MAY2022:07:09:09.137
2,MYS,122117351,155681889,VSP,N,29MAY2022:07:09:09.387
2,PHL,122117352,155681892,VSP,N,29MAY2022:07:09:10.213
2,MYS,122117353,155681899,VSP,N,29MAY2022:07:09:11.497
2,MYS,122117354,155681900,VSP,N,29MAY2022:07:09:11.650
2,MYS,122117355,155681902,VSP,N,29MAY2022:07:09:12.023
2,MYS,122117356,155681904,VSP,N,29MAY2022:07:09:12.410
2,MYS,122117357,155681919,VSP,N,29MAY2022:07:09:15.057
2,MYS,122117358,155681921,VSP,N,29MAY2022:07:09:15.507
2,MYS,122117359,155681922,VSP,N,29MAY2022:07:09:15.663
2,MYS,122117360,155681923,VSP,N,29MAY2022:07:09:15.897
2,MYS,122117361,155681924,VSP,N,29MAY2022:07:09:16.163
2,MYS,122117362,155681925,VSP,N,29MAY2022:07:09:16.383
2,MYS,122117363,155681926,VSP,N,29MAY2022:07:09:16.600
2,MYS,122117364,155681930,VSP,N,29MAY2022:07:09:17.273
2,MYS,122117365,155681931,VSP,N,29MAY2022:07:09:17.523
2,MYS,122117366,155681932,VSP,N,29MAY2022:07:09:17.740
2,MYS,122117367,155681933,VSP,N,29MAY2022:07:09:18.003
2,MYS,122117368,155681934,VSP,N,29MAY2022:07:09:18.283
2,MYS,122117369,155681936,VSP,N,29MAY2022:07:09:18.690
2,MYS,122117370,155681951,VSP,N,29MAY2022:07:09:21.487
2,MYS,122117371,155681970,VSP,N,29MAY2022:07:09:27.157
2,MYS,122117372,155681971,VSP,N,29MAY2022:07:09:27.327
2,MYS,122117373,155681975,VSP,N,29MAY2022:07:09:28.013
2,MYS,122117374,155681976,VSP,N,29MAY2022:07:09:28.407
2,PAK,122117375,155681977,VSP,N,29MAY2022:07:09:30.720
2,MYS,122117376,155681978,VSP,N,29MAY2022:07:09:31.003
2,MYS,122117377,155681982,VSP,N,29MAY2022:07:09:31.650
2,MYS,122117378,155681983,VSP,N,29MAY2022:07:09:31.900
2,MYS,122117379,155681984,VSP,N,29MAY2022:07:09:32.353
2,MYS,122117380,155681988,VSP,N,29MAY2022:07:09:32.960
2,MYS,122117381,155681994,VSP,N,29MAY2022:07:09:33.740
2,PAK,122117382,155681999,VSP,N,29MAY2022:07:09:34.287
2,PAK,122117383,155682000,VSP,N,29MAY2022:07:09:34.490
2,PAK,122117384,155682001,VSP,N,29MAY2022:07:09:34.700
2,MYS,122117385,155682002,VSP,N,29MAY2022:07:09:34.950
2,PAK,122117386,155682003,VSP,N,29MAY2022:07:09:35.073
2,MYS,122117387,155682004,VSP,N,29MAY2022:07:09:35.167
2,MYS,122117388,155682005,VSP,N,29MAY2022:07:09:35.323
2,MYS,122117389,155682006,VSP,N,29MAY2022:07:09:35.543
2,MYS,122117390,155682007,VSP,N,29MAY2022:07:09:35.803
2,MYS,122117391,155682008,VSP,N,29MAY2022:07:09:36.070
2,MYS,122117392,155682009,VSP,N,29MAY2022:07:09:36.363
2,MYS,122117393,155682010,VSP,N,29MAY2022:07:09:36.647
2,MYS,122117394,155682011,VSP,N,29MAY2022:07:09:37.020
2,MYS,122117395,155682012,VSP,N,29MAY2022:07:09:37.193
2,MYS,122117396,155682013,VSP,N,29MAY2022:07:09:37.350
2,MYS,122117397,155682015,VSP,N,29MAY2022:07:09:37.443
2,MYS,122117398,155682017,VSP,N,29MAY2022:07:09:37.507
2,MYS,122117399,155682018,VSP,N,29MAY2022:07:09:37.553
2,MYS,122117400,155682019,VSP,N,29MAY2022:07:09:37.583
2,MYS,122117401,155682021,VSP,N,29MAY2022:07:09:37.880
2,MYS,122117402,155682025,VSP,N,29MAY2022:07:09:38.100
2,MYS,122117403,155682026,VSP,N,29MAY2022:07:09:38.130
2,MYS,122117404,155682027,VSP,N,29MAY2022:07:09:38.180
2,MYS,122117405,155682028,VSP,N,29MAY2022:07:09:38.227
2,MYS,122117406,155682029,VSP,N,29MAY2022:07:09:38.287
2,MYS,122117407,155682030,VSP,N,29MAY2022:07:09:38.320
2,MYS,122117408,155682031,VSP,N,29MAY2022:07:09:38.350
2,MYS,122117409,155682032,VSP,N,29MAY2022:07:09:38.380
2,MYS,122117410,155682035,VSP,N,29MAY2022:07:09:38.507
2,MYS,122117411,155682037,VSP,N,29MAY2022:07:09:38.663
2,MYS,122117412,155682038,VSP,N,29MAY2022:07:09:38.727
2,MYS,122117413,155682039,VSP,N,29MAY2022:07:09:38.800
2,MYS,122117414,155682040,VSP,N,29MAY2022:07:09:38.880
2,MYS,122117415,155682043,VSP,N,29MAY2022:07:09:38.973
2,MYS,122117416,155682044,VSP,N,29MAY2022:07:09:39.003
2,MYS,122117417,155682045,VSP,N,29MAY2022:07:09:39.037
2,MYS,122117418,155682047,VSP,N,29MAY2022:07:09:39.097
2,MYS,122117419,155682048,VSP,N,29MAY2022:07:09:39.113
2,MYS,122117420,155682049,VSP,N,29MAY2022:07:09:39.143
2,MYS,122117421,155682051,VSP,N,29MAY2022:07:09:39.223
2,MYS,122117422,155682053,VSP,N,29MAY2022:07:09:39.317
2,MYS,122117423,155682055,VSP,N,29MAY2022:07:09:39.393
2,MYS,122117424,155682057,VSP,N,29MAY2022:07:09:39.533
2,MYS,122117425,155682059,VSP,N,29MAY2022:07:09:40.050
2,MYS,122117426,155682060,VSP,N,29MAY2022:07:09:41.583
2,MYS,122117427,155682061,VSP,N,29MAY2022:07:09:41.630
2,MYS,122117428,155682062,VSP,N,29MAY2022:07:09:41.660
2,MYS,122117429,155682063,VSP,N,29MAY2022:07:09:41.693
2,MYS,122117430,155682064,VSP,N,29MAY2022:07:09:41.740
2,MYS,122117431,155682069,VSP,N,29MAY2022:07:09:42.050
2,MYS,122117432,155682073,VSP,N,29MAY2022:07:09:42.157
2,MYS,122117433,155682074,VSP,N,29MAY2022:07:09:42.220
2,MYS,122117434,155682075,VSP,N,29MAY2022:07:09:42.250
2,MYS,122117435,155682081,VSP,N,29MAY2022:07:09:42.397
2,MYS,122117436,155682082,VSP,N,29MAY2022:07:09:42.427
2,MYS,122117437,155682086,VSP,N,29MAY2022:07:09:42.583
2,MYS,122117438,155682087,VSP,N,29MAY2022:07:09:42.613
2,MYS,122117439,155682088,VSP,N,29MAY2022:07:09:42.630
2,MYS,122117440,155682091,VSP,N,29MAY2022:07:09:42.723
2,MYS,122117441,155682092,VSP,N,29MAY2022:07:09:42.800
2,MYS,122117442,155682093,VSP,N,29MAY2022:07:09:42.910
2,MYS,122117443,155682094,VSP,N,29MAY2022:07:09:43.003
2,MYS,122117444,155682095,VSP,N,29MAY2022:07:09:43.427
2,MYS,122117445,155682096,VSP,N,29MAY2022:07:09:43.507
2,MYS,122117446,155682097,VSP,N,29MAY2022:07:09:43.553
2,MYS,122117447,155682098,VSP,N,29MAY2022:07:09:43.617
2,MYS,122117448,155682100,VSP,N,29MAY2022:07:09:43.693
2,MYS,122117449,155682111,VSP,N,29MAY2022:07:09:44.257
2,MYS,122117450,155682112,VSP,N,29MAY2022:07:09:44.287
2,MYS,122117451,155682114,VSP,N,29MAY2022:07:09:44.410
2,MYS,122117452,155682115,VSP,N,29MAY2022:07:09:44.490
2,MYS,122117453,155682116,VSP,N,29MAY2022:07:09:44.537
2,MYS,122117454,155682117,VSP,N,29MAY2022:07:09:44.583
2,MYS,122117455,155682118,VSP,N,29MAY2022:07:09:44.647
2,MYS,122117456,155682119,VSP,N,29MAY2022:07:09:44.677
2,MYS,122117457,155682120,VSP,N,29MAY2022:07:13:59.690
2,MYS,122117458,155682121,VSP,N,29MAY2022:07:13:59.723
2,MYS,122117459,155682122,VSP,N,29MAY2022:07:13:59.753
2,MYS,122117460,155682124,VSP,N,29MAY2022:07:13:59.817
2,USA,122117461,155682126,VSP,N,29MAY2022:07:13:59.863
2,USA,122117462,155682127,VSP,N,29MAY2022:07:13:59.880
2,USA,122117463,155682128,VSP,N,29MAY2022:07:13:59.897
2,USA,122117464,155682129,VSP,N,29MAY2022:07:13:59.927
2,USA,122117465,155682130,VSP,N,29MAY2022:07:13:59.957
2,USA,122117466,155682131,VSP,N,29MAY2022:07:13:59.990
2,USA,122117467,155682132,VSP,N,29MAY2022:07:14:00.020
2,USA,122117468,155682133,VSP,N,29MAY2022:07:14:00.050
2,USA,122117469,155682134,VSP,N,29MAY2022:07:14:00.083
2,USA,122117470,155682137,VSP,N,29MAY2022:07:14:00.177
2,USA,122117471,155682138,VSP,N,29MAY2022:07:14:00.207
2,USA,122117472,155682139,VSP,N,29MAY2022:07:14:00.240
2,USA,122117473,155682142,VSP,N,29MAY2022:07:14:00.317
2,USA,122117474,155682143,VSP,N,29MAY2022:07:14:00.350
2,USA,122117475,155682144,VSP,N,29MAY2022:07:14:00.380
2,USA,122117476,155682145,VSP,N,29MAY2022:07:14:00.397
2,GBR,122117477,155682146,VSP,N,29MAY2022:07:14:00.427
2,GBR,122117478,155682147,VSP,N,29MAY2022:07:14:00.443
2,GBR,122117479,155682148,VSP,N,29MAY2022:07:14:00.457
2,GBR,122117480,155682149,VSP,N,29MAY2022:07:14:00.473
2,GBR,122117481,155682150,VSP,N,29MAY2022:07:14:00.490
2,GBR,122117482,155682151,VSP,N,29MAY2022:07:14:00.520
2,GBR,122117483,155682152,VSP,N,29MAY2022:07:14:00.537
2,GBR,122117484,155682153,VSP,N,29MAY2022:07:14:00.550
2,GBR,122117485,155682154,VSP,N,29MAY2022:07:14:00.580
2,GBR,122117486,155682155,VSP,N,29MAY2022:07:14:00.597
2,MYS,122117487,155682156,VSP,N,29MAY2022:07:14:00.627
2,MYS,122117488,155682157,VSP,N,29MAY2022:07:14:00.673
2,MYS,122117489,155682158,VSP,N,29MAY2022:07:14:00.720
2,GBR,122117490,155682171,VSP,N,29MAY2022:07:14:01.063
2,GBR,122117491,155682172,VSP,N,29MAY2022:07:14:01.203
2,GBR,122117492,155682173,VSP,N,29MAY2022:07:14:01.250
2,GBR,122117493,155682174,VSP,N,29MAY2022:07:14:01.280
2,GBR,122117494,155682175,VSP,N,29MAY2022:07:14:01.343
2,GBR,122117495,155682176,VSP,N,29MAY2022:07:14:01.377
2,GBR,122117496,155682177,VSP,N,29MAY2022:07:14:01.407
2,GBR,122117497,155682178,VSP,N,29MAY2022:07:14:01.470
2,GBR,122117498,155682179,VSP,N,29MAY2022:07:14:01.500
2,GBR,122117499,155682180,VSP,N,29MAY2022:07:14:01.530
2,GBR,122117500,155682181,VSP,N,29MAY2022:07:14:01.547
2,GBR,122117501,155682182,VSP,N,29MAY2022:07:14:01.563
2,GBR,122117502,155682183,VSP,N,29MAY2022:07:14:01.610
2,GBR,122117503,155682184,VSP,N,29MAY2022:07:14:01.687
2,GBR,122117504,155682185,VSP,N,29MAY2022:07:14:01.750
2,MYS,122117505,155682186,VSP,N,29MAY2022:07:14:01.813
2,MYS,122117506,155682187,VSP,N,29MAY2022:07:14:01.860
2,MYS,122117507,155682189,VSP,N,29MAY2022:07:14:01.937
2,MYS,122117508,155682191,VSP,N,29MAY2022:07:14:02.030
2,MYS,122117509,155682193,VSP,N,29MAY2022:07:14:02.127
2,MYS,122117510,155682195,VSP,N,29MAY2022:07:14:02.313
2,MYS,122117511,155682197,VSP,N,29MAY2022:07:14:02.563
2,MYS,122117512,155682199,VSP,N,29MAY2022:07:14:02.843
2,MYS,122117513,155682200,VSP,N,29MAY2022:07:14:02.890
2,MYS,122117514,155682202,VSP,N,29MAY2022:07:14:02.940
2,MYS,122117515,155682206,VSP,N,29MAY2022:07:14:03.063
2,MYS,122117516,155682208,VSP,N,29MAY2022:07:14:03.140
2,MYS,122117517,155682210,VSP,N,29MAY2022:07:14:03.203
2,MYS,122117518,155682212,VSP,N,29MAY2022:07:14:03.300
2,MYS,122117519,155682213,VSP,N,29MAY2022:07:14:03.330
2,MYS,122117520,155682214,VSP,N,29MAY2022:07:14:03.360
2,MYS,122117521,155682216,VSP,N,29MAY2022:07:14:03.440
2,MYS,122117522,155682218,VSP,N,29MAY2022:07:14:03.487
2,MYS,122117523,155682220,VSP,N,29MAY2022:07:14:03.563
2,MYS,122117524,155682222,VSP,N,29MAY2022:07:14:03.640
2,MYS,122117525,155682224,VSP,N,29MAY2022:07:14:03.747
2,MYS,122117526,155682226,VSP,N,29MAY2022:07:14:04.470
2,MYS,122117527,155682227,VSP,N,29MAY2022:07:14:04.627
2,MYS,122117528,155682228,VSP,N,29MAY2022:07:14:04.797
2,MYS,122117529,155682229,VSP,N,29MAY2022:07:14:04.907
2,MYS,122117530,155682230,VSP,N,29MAY2022:07:14:05.047
2,MYS,122117531,155682231,VSP,N,29MAY2022:07:14:05.220
2,MYS,122117532,155682234,VSP,N,29MAY2022:07:14:05.410
2,MYS,122117533,155682235,VSP,N,29MAY2022:07:14:05.487
2,MYS,122117534,155682238,VSP,N,29MAY2022:07:14:05.550
2,MYS,122117535,155682239,VSP,N,29MAY2022:07:14:05.580
2,MYS,122117536,155682242,VSP,N,29MAY2022:07:14:05.660
2,MYS,122117537,155682243,VSP,N,29MAY2022:07:14:05.690
2,MYS,122117538,155682244,VSP,N,29MAY2022:07:14:05.720
2,IND,122117539,155682245,VSP,N,29MAY2022:07:14:05.847
2,MYS,122117540,155682246,VSP,N,29MAY2022:07:14:05.893
2,MYS,122117541,155682247,VSP,N,29MAY2022:07:14:05.910
2,MYS,122117542,155682248,VSP,N,29MAY2022:07:14:05.940
2,MYS,122117543,155682249,VSP,N,29MAY2022:07:14:05.987
2,MYS,122117544,155682250,VSP,N,29MAY2022:07:14:06.003
2,MYS,122117545,155682251,VSP,N,29MAY2022:07:14:06.033
2,MYS,122117546,155682252,VSP,N,29MAY2022:07:14:06.050
2,MYS,122117547,155682253,VSP,N,29MAY2022:07:14:06.110
2,MYS,122117548,155682254,VSP,N,29MAY2022:07:14:06.127
2,MYS,122117549,155682256,VSP,N,29MAY2022:07:14:06.190
2,MYS,122117550,155682257,VSP,N,29MAY2022:07:14:06.220
2,MYS,122117551,155682260,VSP,N,29MAY2022:07:14:06.283
2,MYS,122117552,155682263,VSP,N,29MAY2022:07:14:06.330
2,MYS,122117553,155682266,VSP,N,29MAY2022:07:14:06.410
2,MYS,122117554,155682269,VSP,N,29MAY2022:07:14:06.470
2,MYS,122117555,155682272,VSP,N,29MAY2022:07:14:06.517
2,MYS,122117556,155682273,VSP,N,29MAY2022:07:14:06.550
2,MYS,122117557,155682274,VSP,N,29MAY2022:07:14:06.590
2,MYS,122117558,155682275,VSP,N,29MAY2022:07:14:06.610
2,MYS,122117559,155682276,VSP,N,29MAY2022:07:14:06.640
2,MYS,122117560,155682277,VSP,N,29MAY2022:07:14:06.687
2,MYS,122117561,155682278,VSP,N,29MAY2022:07:14:06.733
2,MYS,122117562,155682280,VSP,N,29MAY2022:07:14:06.797
2,MYS,122117563,155682282,VSP,N,29MAY2022:07:14:06.890
2,MYS,122117564,155682283,VSP,N,29MAY2022:07:14:06.937
2,MYS,122117565,155682285,VSP,N,29MAY2022:07:14:07.000
2,MYS,122117566,155682287,VSP,N,29MAY2022:07:14:07.063
2,MYS,122117567,155682288,VSP,N,29MAY2022:07:14:07.093
2,MYS,122117568,155682289,VSP,N,29MAY2022:07:14:07.110
2,MYS,122117569,155682290,VSP,N,29MAY2022:07:14:07.140
2,MYS,122117570,155682291,VSP,N,29MAY2022:07:14:07.187
2,MYS,122117571,155682292,VSP,N,29MAY2022:07:14:07.247
2,MYS,122117572,155682293,VSP,N,29MAY2022:07:14:07.280
2,MYS,122117573,155682294,VSP,N,29MAY2022:07:14:07.293
2,MYS,122117574,155682295,VSP,N,29MAY2022:07:14:07.327
2,MYS,122117575,155682296,VSP,N,29MAY2022:07:14:07.340
2,MYS,122117576,155682297,VSP,N,29MAY2022:07:14:07.357
2,MYS,122117577,155682298,VSP,N,29MAY2022:07:14:07.390
2,MYS,122117578,155682299,VSP,N,29MAY2022:07:14:07.403
2,MYS,122117579,155682305,VSP,N,29MAY2022:07:14:07.590
2,MYS,122117580,155682307,VSP,N,29MAY2022:07:14:07.653
2,MYS,122117581,155682308,VSP,N,29MAY2022:07:14:07.700
2,MYS,122117582,155682310,VSP,N,29MAY2022:07:14:07.763
2,MYS,122117583,155682312,VSP,N,29MAY2022:07:14:07.827
2,MYS,122117584,155682314,VSP,N,29MAY2022:07:14:07.920
2,MYS,122117585,155682315,VSP,N,29MAY2022:07:14:07.950
2,GBR,122117586,155682316,VSP,N,29MAY2022:07:14:07.983
2,GBR,122117587,155682317,VSP,N,29MAY2022:07:14:08.013
2,GBR,122117588,155682318,VSP,N,29MAY2022:07:14:08.030
2,GBR,122117589,155682319,VSP,N,29MAY2022:07:14:08.060
2,GBR,122117590,155682320,VSP,N,29MAY2022:07:14:08.090
2,GBR,122117591,155682321,VSP,N,29MAY2022:07:14:08.170
2,GBR,122117592,155682322,VSP,N,29MAY2022:07:14:08.217
2,GBR,122117593,155682323,VSP,N,29MAY2022:07:14:08.233
2,GBR,122117594,155682324,VSP,N,29MAY2022:07:14:08.263
2,MYS,122117595,155682325,VSP,N,29MAY2022:07:14:08.297
2,MYS,122117596,155682326,VSP,N,29MAY2022:07:14:08.327
2,MYS,122117597,155682331,VSP,N,29MAY2022:07:14:08.577
2,MYS,122117598,155682332,VSP,N,29MAY2022:07:14:08.610
2,MYS,122117599,155682333,VSP,N,29MAY2022:07:14:08.657
2,MYS,122117600,155682334,VSP,N,29MAY2022:07:14:08.687
2,MYS,122117601,155682335,VSP,N,29MAY2022:07:14:08.733
2,MYS,122117602,155682337,VSP,N,29MAY2022:07:14:08.810
2,MYS,122117603,155682338,VSP,N,29MAY2022:07:14:08.843
2,MYS,122117604,155682340,VSP,N,29MAY2022:07:14:08.873
2,MYS,122117605,155682341,VSP,N,29MAY2022:07:14:08.907
2,MYS,122117606,155682342,VSP,N,29MAY2022:07:14:08.953
2,MYS,122117607,155682343,VSP,N,29MAY2022:07:14:08.983
2,MYS,122117608,155682344,VSP,N,29MAY2022:07:14:09.030
2,MYS,122117609,155682346,VSP,N,29MAY2022:07:14:09.077
2,MYS,122117610,155682349,VSP,N,29MAY2022:07:14:09.170
2,MYS,122117611,155682351,VSP,N,29MAY2022:07:14:09.437
2,MYS,122117612,155682353,VSP,N,29MAY2022:07:14:09.607
2,MYS,122117613,155682355,VSP,N,29MAY2022:07:14:09.653
2,MYS,122117614,155682356,VSP,N,29MAY2022:07:14:09.683
2,MYS,122117615,155682359,VSP,N,29MAY2022:07:14:09.823
2,MYS,122117616,155682360,VSP,N,29MAY2022:07:14:09.887
2,MYS,122117617,155682362,VSP,N,29MAY2022:07:14:09.997
2,MYS,122117618,155682363,VSP,N,29MAY2022:07:14:10.043
2,MYS,122117619,155682365,VSP,N,29MAY2022:07:14:10.120
2,MYS,122117620,155682367,VSP,N,29MAY2022:07:14:10.220
2,MYS,122117621,155682369,VSP,N,29MAY2022:07:14:10.277
2,MYS,122117622,155682370,VSP,N,29MAY2022:07:14:10.293
2,MYS,122117623,155682371,VSP,N,29MAY2022:07:14:10.323
2,MYS,122117624,155682372,VSP,N,29MAY2022:07:14:10.357
2,MYS,122117625,155682373,VSP,N,29MAY2022:07:14:10.387
2,MYS,122117626,155682374,VSP,N,29MAY2022:07:14:10.417
2,MYS,122117627,155682375,VSP,N,29MAY2022:07:14:10.463
2,MYS,122117628,155682382,VSP,N,29MAY2022:07:14:10.700
2,MYS,122117629,155682383,VSP,N,29MAY2022:07:14:10.747
2,USA,122117630,155682388,VSP,N,29MAY2022:07:14:10.870
2,USA,122117631,155682389,VSP,N,29MAY2022:07:14:10.950
2,USA,122117632,155682390,VSP,N,29MAY2022:07:14:10.997
2,MYS,122117633,155682391,VSP,N,29MAY2022:07:14:11.060
2,SGP,122117634,155682392,VSP,N,29MAY2022:07:14:11.120
2,SGP,122117635,155682393,VSP,N,29MAY2022:07:14:11.153
2,MYS,122117636,155682394,VSP,N,29MAY2022:07:14:11.200
2,MYS,122117637,155682396,VSP,N,29MAY2022:07:14:11.280
2,MYS,122117638,155682397,VSP,N,29MAY2022:07:14:11.293
2,MYS,122117639,155682398,VSP,N,29MAY2022:07:14:11.340
2,MYS,122117640,155682399,VSP,N,29MAY2022:07:14:11.373
2,MYS,122117641,155682401,VSP,N,29MAY2022:07:14:11.433
2,MYS,122117642,155682402,VSP,N,29MAY2022:07:14:11.467
2,MYS,122117643,155682403,VSP,N,29MAY2022:07:14:11.513
2,MYS,122117644,155682404,VSP,N,29MAY2022:07:14:11.543
2,GBR,122117645,155682406,VSP,N,29MAY2022:07:14:11.607
2,GBR,122117646,155682407,VSP,N,29MAY2022:07:14:11.637
2,GBR,122117647,155682408,VSP,N,29MAY2022:07:14:11.670
2,GBR,122117648,155682409,VSP,N,29MAY2022:07:14:11.700
2,GBR,122117649,155682410,VSP,N,29MAY2022:07:14:11.730
2,GBR,122117650,155682411,VSP,N,29MAY2022:07:14:11.763
2,MYS,122117651,155682412,VSP,N,29MAY2022:07:14:11.793
2,MYS,122117652,155682414,VSP,N,29MAY2022:07:14:11.840
2,MYS,122117653,155682415,VSP,N,29MAY2022:07:14:11.873
2,MYS,122117654,155682417,VSP,N,29MAY2022:07:14:11.920
2,MYS,122117655,155682418,VSP,N,29MAY2022:07:14:11.950
2,IND,122117656,155682424,VSP,N,29MAY2022:07:14:12.107
2,IND,122117657,155682425,VSP,N,29MAY2022:07:14:12.153
2,GBR,122117658,155682430,VSP,N,29MAY2022:07:14:12.280
2,GBR,122117659,155682431,VSP,N,29MAY2022:07:14:12.280
2,GBR,122117660,155682432,VSP,N,29MAY2022:07:14:12.310
2,GBR,122117661,155682433,VSP,N,29MAY2022:07:14:12.327
2,GBR,122117662,155682434,VSP,N,29MAY2022:07:14:12.357
2,GBR,122117663,155682435,VSP,N,29MAY2022:07:14:12.403
2,GBR,122117664,155682436,VSP,N,29MAY2022:07:14:12.433
2,GBR,122117665,155682437,VSP,N,29MAY2022:07:14:12.467
2,GBR,122117666,155682438,VSP,N,29MAY2022:07:14:12.480
2,MYS,122117667,155682439,VSP,N,29MAY2022:07:14:12.530
2,MYS,122117668,155682440,VSP,N,29MAY2022:07:14:12.577
2,MYS,122117669,155682441,VSP,N,29MAY2022:07:14:12.613
2,MYS,122117670,155682446,VSP,N,29MAY2022:07:14:12.917
2,MYS,122117671,155682448,VSP,N,29MAY2022:07:14:12.963
